uuid,category,j2j,j2b,b2b,iou,precision,recall,infer_time,gt_joints,gt_bones,pred_joints,pred_bones
d4213bd3-1e6c-528e-a4e3-8aa922797e85,electronic device,0.06414794921875,0.045036489930537646,0.0276842779705851,0.32,0.47058823529411764,0.5,2.7263314723968506,16,15,17,16
b0d8adb3-4471-59ad-8e89-42ca7feae1f0,"character, anthropomorphic",0.016265869140625,0.011175719753155816,0.009973748371055916,1.2037037037037037,0.9615384615384616,0.9701492537313433,8.106173515319824,67,66,52,51
01a7a2b6a46f42d087f88fbb3054c9fd,mythical creature,0.007732391357421875,0.006324726222137856,0.006439026774151419,1.0,1.0,1.0,8.723285436630249,52,51,52,51
0737638c22c341d8b11cabf377ac7def,"character, anthropomorphic",0.0196990966796875,0.00941665021656705,0.007843064039393152,0.8333333333333334,0.9285714285714286,0.9259259259259259,5.212517976760864,27,26,28,27
0c668ecb7c384fc8a137bc7160164649,"mythical creature, anthropomorphic",0.0162811279296875,0.00984703703953218,0.010072906249920823,0.8666666666666667,1.0,0.975,7.432945013046265,40,39,44,43
0cb6db1295a442bea4dcc043dbea27d8,"mythical creature, anthropomorphic",0.025238037109375,0.013870883599872541,0.013925801433677193,0.7358490566037735,0.8260869565217391,0.8478260869565217,7.87174129486084,46,45,46,45
0e869cba1c39416e9f82b0763f1f9159,"character, anthropomorphic",0.0087890625,0.007281407555553935,0.0060542880305707696,1.0,1.0,1.0,10.418674945831299,59,58,59,58
0e8b686055b649d380cd928b30727123,"character, anthropomorphic",0.01556396484375,0.013016122665027387,0.011323842679422115,0.8431372549019608,0.9148936170212766,0.9148936170212766,8.915722370147705,47,46,47,46
1d0a1663de804992ad557124683c8cf9,"character, mythical creature",0.0128173828125,0.010686412112488422,0.007925230632354388,0.9375,1.0,0.8823529411764706,4.599170684814453,34,33,28,27
21348ea03f714ec9b7f8cb78bcb15bc5,"character, anthropomorphic",0.0223388671875,0.013153744859733208,0.013599537892338857,0.7230769230769231,0.9615384615384616,0.7833333333333333,8.860178709030151,60,59,52,51
2308b7713a4843b3a2f8f690bf372e6a,"animal, anthropomorphic",0.07958984375,0.04974096399912688,0.0484697822429937,0.1875,0.2727272727272727,0.375,2.1235251426696777,8,7,11,10
237ce5d21a3c4bcab51f34a4ab451587,mythical creature,0.08819580078125,0.05991904546021547,0.0487557825755505,0.21951219512195122,0.38461538461538464,0.375,4.3456130027771,24,23,26,25
260175b554d449dbb2e710af1fdfa658,"character, anthropomorphic",0.00742340087890625,0.006816784630505922,0.00614470628180055,1.0,1.0,1.0,10.597615480422974,64,63,64,63
2746301a305c4aca8f865136feef0d88,"character, weapon",0.021759033203125,0.01674111851348463,0.01761445192173474,0.7428571428571429,0.9230769230769231,0.9122807017543859,11.409027099609375,57,56,65,64
2957e37e7f6a40809717f79033d824d3,mythical creature,0.0902099609375,0.08107279794423508,0.06006440935582374,0.23943661971830985,0.631578947368421,0.34,7.335659980773926,50,49,38,37
2c1506e15367434392fa7b0f1a7f123b,"character, anthropomorphic",0.0063323974609375,0.005373143593351708,0.005437856881302757,1.0,1.0,1.0,7.266981363296509,40,39,40,39
3152c73a89c84b3ca5d22466869031cf,"anthropomorphic, mythical creature",0.0499267578125,0.025055038305712568,0.018429265869422444,0.4074074074074074,0.5625,0.5,3.639037847518921,22,21,16,15
3279369cb5a04838a859bd69823d545c,"anthropomorphic, animal",0.04205322265625,0.02575193666890789,0.023559983347773632,0.6153846153846154,0.7857142857142857,0.5714285714285714,2.7371861934661865,28,27,14,13
360a0c66088749799645a4a1b2e853aa,mythical creature,0.1845703125,0.1562785610220183,0.10847049282518076,0.09090909090909091,0.125,0.25,1.4378385543823242,4,3,8,7
36af1215083d4d13a490318929fc2118,character,0.028411865234375,0.021439184762426424,0.011107247011395902,0.49056603773584906,0.7692307692307693,0.9629629629629629,8.53270936012268,27,26,52,51
36ffe88a35cd448abbefd083e96a0307,"character, scanned data",0.008087158203125,0.006919786342625416,0.00660495053625753,1.0,1.0,1.0,9.505767822265625,52,51,52,51
3bc6b5dd5c874003a2005f366cb9973d,"anthropomorphic, toy",0.01367950439453125,0.00914313738412432,0.00952164303143506,1.0,1.0,1.0,8.35171103477478,46,45,46,45
3c3f457b7d064646ac04e01004c52ed5,"character, anthropomorphic",0.0098419189453125,0.0074378397345906296,0.006410114511491695,0.8846153846153846,0.9807692307692307,1.0,9.00918960571289,46,45,52,51
3dc98d5dc4b446b6b6ac13d5301aa5b8,"character, anthropomorphic",0.02374267578125,0.01870881804410696,0.020671493462672583,0.896551724137931,0.896551724137931,1.0,9.373177528381348,52,51,58,58
4465edd4f9224526b44b7aa367dd87a8,"furniture, miscellaneous, accessory",0.2115478515625,0.21014114801211786,0.1557441005523407,0.2,0.3333333333333333,0.3333333333333333,0.9270436763763428,3,2,3,2
4b58e590e9fc422dbbf176c1848dc898,"character, anthropomorphic",0.007659912109375,0.0067154678975656565,0.006284605340897307,1.0,1.0,1.0,10.580847024917603,58,57,58,57
4bda54d895544a83be9d1aeefcf8579f,"character, anthropomorphic",0.06048583984375,0.056479305850520134,0.03782553461340553,0.26666666666666666,0.4230769230769231,0.6666666666666666,8.578609466552734,24,23,52,51
4dda56e370824818a87ebf58472866b2,"anthropomorphic, mythical creature",0.03436279296875,0.02942591458184619,0.021218864736812476,0.6551724137931034,1.0,0.5507246376811594,4.650655269622803,69,68,27,26
55571b5d47614b4c9973e853fc6b6a72,character,0.0697021484375,0.04674275574938743,0.03741644064852648,0.1724137931034483,0.4166666666666667,0.22727272727272727,2.4385316371917725,22,21,12,11
55c6420f2df94c2ebd3099dda526dde1,"character, anthropomorphic",0.0120086669921875,0.007535741234719681,0.007362183889249644,1.0,1.0,1.0,3.9674460887908936,22,21,22,21
5f144ff373404241a4638acb61704fdc,"character, anthropomorphic",0.01416778564453125,0.009429982813169842,0.011308126551660603,0.8909090909090909,0.9615384615384616,0.9423076923076923,8.693330526351929,52,51,52,51
606d4e1580fe44a78beb7e9d7fbeae59,"animal, anthropomorphic",0.006465911865234375,0.005551979738129159,0.0052799124019155385,1.0,1.0,1.0,4.620234251022339,28,27,28,27
62a4088e74b040968f7f9b21a7730ba2,anatomy,0.09375,0.06393615934945632,0.05290584351808489,0.17391304347826086,0.36363636363636365,0.25,2.181817054748535,16,15,11,10
63cb3f33ad7f4b739811409d802f921f,"anthropomorphic, clothing",0.09368896484375,0.07397906316656765,0.047845487671369244,0.14285714285714285,0.13333333333333333,0.23529411764705882,4.557131767272949,17,16,15,14
69d480fda41c4f64bfffe8fec11f4474,"character, anthropomorphic",0.01036834716796875,0.007701998220714054,0.005854329056963012,1.0,1.0,1.0,2.087348461151123,14,13,14,13
6b33d7c1a28c4459a1058b829b1d8022,"anthropomorphic, mythical creature",0.00818634033203125,0.005234906785341429,0.004334133963074156,1.0,1.0,1.0,9.198348999023438,52,51,52,51
6e8b9213dfe7486d8be134847bce96be,mythical creature,0.1064453125,0.10412972535418953,0.11049686985989937,0.25,0.42857142857142855,0.375,1.288987398147583,8,7,7,6
